"id","user_id","city_id","created_at","updated_at"
979,12144,21,"2018-09-22 03:25:49","2018-09-22 03:25:49"
980,12144,22,"2018-09-22 03:25:49","2018-09-22 03:25:49"
981,12144,23,"2018-09-22 03:25:49","2018-09-22 03:25:49"
982,22990,9,"2018-09-25 23:41:42","2018-09-25 23:41:42"
983,202,5,"2018-09-26 06:05:26","2018-09-26 06:05:26"
984,202,6,"2018-09-26 06:05:26","2018-09-26 06:05:26"
985,202,7,"2018-09-26 06:05:26","2018-09-26 06:05:26"
986,202,8,"2018-09-26 06:05:26","2018-09-26 06:05:26"
987,202,9,"2018-09-26 06:05:26","2018-09-26 06:05:26"
988,202,10,"2018-09-26 06:05:26","2018-09-26 06:05:26"
989,202,11,"2018-09-26 06:05:26","2018-09-26 06:05:26"
990,202,12,"2018-09-26 06:05:26","2018-09-26 06:05:26"
991,202,13,"2018-09-26 06:05:26","2018-09-26 06:05:26"
992,202,15,"2018-09-26 06:05:26","2018-09-26 06:05:26"
993,202,16,"2018-09-26 06:05:26","2018-09-26 06:05:26"
994,202,17,"2018-09-26 06:05:26","2018-09-26 06:05:26"
995,202,18,"2018-09-26 06:05:26","2018-09-26 06:05:26"
996,202,19,"2018-09-26 06:05:26","2018-09-26 06:05:26"
997,202,20,"2018-09-26 06:05:26","2018-09-26 06:05:26"
998,202,21,"2018-09-26 06:05:26","2018-09-26 06:05:26"
999,202,22,"2018-09-26 06:05:26","2018-09-26 06:05:26"
1000,202,23,"2018-09-26 06:05:26","2018-09-26 06:05:26"
1001,20831,1,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1002,20831,2,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1003,20831,3,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1004,20831,4,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1005,20831,5,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1006,20831,6,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1007,20831,7,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1008,20831,8,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1009,20831,9,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1010,20831,10,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1011,20831,11,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1012,20831,12,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1013,20831,13,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1014,20831,15,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1015,20831,16,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1016,20831,17,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1017,20831,18,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1018,20831,19,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1019,20831,20,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1020,20831,21,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1021,20831,22,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1022,20831,23,"2018-09-28 17:07:52","2018-09-28 17:07:52"
1023,23664,1,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1024,23664,2,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1025,23664,3,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1026,23664,4,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1027,23664,5,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1028,23664,6,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1029,23664,7,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1030,23664,9,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1031,23664,10,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1032,23664,11,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1033,23664,12,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1034,23664,13,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1035,23664,15,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1036,23664,16,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1037,23664,17,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1038,23664,18,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1039,23664,19,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1040,23664,20,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1041,23664,21,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1042,23664,22,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1043,23664,23,"2018-10-03 22:10:51","2018-10-03 22:10:51"
1044,16102,1,"2018-10-08 19:24:32","2018-10-08 19:24:32"
1045,24305,11,"2018-10-11 05:14:41","2018-10-11 05:14:41"
1046,2163,15,"2018-10-12 09:29:23","2018-10-12 09:29:23"
1047,2163,16,"2018-10-12 09:29:23","2018-10-12 09:29:23"
1048,2163,17,"2018-10-12 09:29:23","2018-10-12 09:29:23"
1049,2163,18,"2018-10-12 09:29:23","2018-10-12 09:29:23"
1050,2163,19,"2018-10-12 09:29:23","2018-10-12 09:29:23"
1051,2163,20,"2018-10-12 09:29:23","2018-10-12 09:29:23"
1052,2163,21,"2018-10-12 09:29:23","2018-10-12 09:29:23"
1053,2163,22,"2018-10-12 09:29:23","2018-10-12 09:29:23"
1054,2163,23,"2018-10-12 09:29:23","2018-10-12 09:29:23"
1055,25277,4,"2018-10-23 06:44:58","2018-10-23 06:44:58"
1056,25345,1,"2018-10-24 03:14:18","2018-10-24 03:14:18"
1057,25345,2,"2018-10-24 03:14:18","2018-10-24 03:14:18"
1058,25345,3,"2018-10-24 03:14:18","2018-10-24 03:14:18"
1059,25345,4,"2018-10-24 03:14:18","2018-10-24 03:14:18"
1060,25345,5,"2018-10-24 03:14:18","2018-10-24 03:14:18"
1061,25345,6,"2018-10-24 03:14:18","2018-10-24 03:14:18"
1062,25345,7,"2018-10-24 03:14:18","2018-10-24 03:14:18"
1063,25345,9,"2018-10-24 03:14:18","2018-10-24 03:14:18"
1064,25345,10,"2018-10-24 03:14:18","2018-10-24 03:14:18"
1065,25345,11,"2018-10-24 03:14:18","2018-10-24 03:14:18"
1066,25347,1,"2018-10-24 03:15:40","2018-10-24 03:15:40"
1067,25347,2,"2018-10-24 03:15:40","2018-10-24 03:15:40"
1068,25347,3,"2018-10-24 03:15:40","2018-10-24 03:15:40"
1069,25347,4,"2018-10-24 03:15:40","2018-10-24 03:15:40"
1070,25347,5,"2018-10-24 03:15:40","2018-10-24 03:15:40"
1071,25347,6,"2018-10-24 03:15:40","2018-10-24 03:15:40"
1072,25347,7,"2018-10-24 03:15:40","2018-10-24 03:15:40"
1073,25347,9,"2018-10-24 03:15:40","2018-10-24 03:15:40"
1074,25347,10,"2018-10-24 03:15:40","2018-10-24 03:15:40"
1075,25347,11,"2018-10-24 03:15:40","2018-10-24 03:15:40"
1076,25349,1,"2018-10-24 03:25:49","2018-10-24 03:25:49"
1077,25349,2,"2018-10-24 03:25:49","2018-10-24 03:25:49"
1078,25349,3,"2018-10-24 03:25:49","2018-10-24 03:25:49"
1079,25349,4,"2018-10-24 03:25:49","2018-10-24 03:25:49"
1080,25349,5,"2018-10-24 03:25:49","2018-10-24 03:25:49"
1081,25349,6,"2018-10-24 03:25:49","2018-10-24 03:25:49"
1082,25349,7,"2018-10-24 03:25:49","2018-10-24 03:25:49"
1083,25349,9,"2018-10-24 03:25:49","2018-10-24 03:25:49"
1084,25349,10,"2018-10-24 03:25:49","2018-10-24 03:25:49"
1085,25349,11,"2018-10-24 03:25:49","2018-10-24 03:25:49"
1086,25351,1,"2018-10-24 03:29:41","2018-10-24 03:29:41"
1087,25351,2,"2018-10-24 03:29:41","2018-10-24 03:29:41"
1088,25351,3,"2018-10-24 03:29:41","2018-10-24 03:29:41"
1089,25351,4,"2018-10-24 03:29:41","2018-10-24 03:29:41"
1090,25351,5,"2018-10-24 03:29:41","2018-10-24 03:29:41"
1091,25351,6,"2018-10-24 03:29:41","2018-10-24 03:29:41"
1092,25351,7,"2018-10-24 03:29:41","2018-10-24 03:29:41"
1093,25351,9,"2018-10-24 03:29:41","2018-10-24 03:29:41"
1094,25351,10,"2018-10-24 03:29:41","2018-10-24 03:29:41"
1095,25351,11,"2018-10-24 03:29:41","2018-10-24 03:29:41"
1096,25460,1,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1097,25460,2,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1098,25460,3,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1099,25460,4,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1100,25460,5,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1101,25460,6,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1102,25460,7,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1103,25460,8,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1104,25460,9,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1105,25460,10,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1106,25460,11,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1107,25460,12,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1108,25460,13,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1109,25460,15,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1110,25460,16,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1111,25460,17,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1112,25460,18,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1113,25460,19,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1114,25460,20,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1115,25460,21,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1116,25460,22,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1117,25460,23,"2018-10-25 13:18:22","2018-10-25 13:18:22"
1139,12292,4,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1140,12292,5,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1141,12292,6,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1142,12292,7,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1143,12292,8,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1144,12292,9,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1145,12292,10,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1146,12292,11,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1147,12292,12,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1148,12292,13,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1149,12292,15,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1150,12292,16,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1151,12292,17,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1152,12292,18,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1153,12292,19,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1154,12292,20,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1155,12292,21,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1156,12292,22,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1157,12292,23,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1158,12292,24,"2018-11-01 16:43:21","2018-11-01 16:43:21"
1159,13480,3,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1160,13480,4,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1161,13480,5,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1162,13480,6,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1163,13480,7,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1164,13480,8,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1165,13480,9,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1166,13480,10,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1167,13480,11,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1168,13480,12,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1169,13480,13,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1170,13480,15,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1171,13480,16,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1172,13480,17,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1173,13480,18,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1174,13480,19,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1175,13480,20,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1176,13480,21,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1177,13480,22,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1178,13480,23,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1179,13480,24,"2018-11-01 21:11:38","2018-11-01 21:11:38"
1180,26312,2,"2018-11-06 02:26:02","2018-11-06 02:26:02"
1181,23804,1,"2018-11-06 09:57:32","2018-11-06 09:57:32"
1182,23804,2,"2018-11-06 09:57:32","2018-11-06 09:57:32"
1183,23804,3,"2018-11-06 09:57:32","2018-11-06 09:57:32"
1184,23804,4,"2018-11-06 09:57:32","2018-11-06 09:57:32"
1185,23804,5,"2018-11-06 09:57:32","2018-11-06 09:57:32"
1186,23804,6,"2018-11-06 09:57:32","2018-11-06 09:57:32"
1187,23804,7,"2018-11-06 09:57:32","2018-11-06 09:57:32"
1188,23804,8,"2018-11-06 09:58:46","2018-11-06 09:58:46"
1189,23804,9,"2018-11-06 09:58:46","2018-11-06 09:58:46"
1190,23804,10,"2018-11-06 09:58:46","2018-11-06 09:58:46"
1191,23804,11,"2018-11-06 09:58:46","2018-11-06 09:58:46"
1192,23804,12,"2018-11-06 09:58:46","2018-11-06 09:58:46"
1193,23804,13,"2018-11-06 09:58:46","2018-11-06 09:58:46"
1194,23804,15,"2018-11-06 09:58:46","2018-11-06 09:58:46"
1195,25460,24,"2018-11-07 16:30:30","2018-11-07 16:30:30"
1196,26423,1,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1197,26423,2,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1198,26423,3,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1199,26423,4,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1200,26423,5,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1201,26423,6,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1202,26423,7,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1203,26423,8,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1204,26423,9,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1205,26423,10,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1206,26423,11,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1207,26423,12,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1208,26423,13,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1209,26423,15,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1210,26423,16,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1211,26423,17,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1212,26423,18,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1213,26423,19,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1214,26423,20,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1215,26423,21,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1216,26423,22,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1217,26423,23,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1218,26423,24,"2018-11-07 18:01:54","2018-11-07 18:01:54"
1219,26480,1,"2018-11-08 03:15:17","2018-11-08 03:15:17"
1220,26480,2,"2018-11-08 03:15:17","2018-11-08 03:15:17"
1221,26480,3,"2018-11-08 03:15:17","2018-11-08 03:15:17"
1222,26480,4,"2018-11-08 03:15:17","2018-11-08 03:15:17"
1223,26480,5,"2018-11-08 03:15:17","2018-11-08 03:15:17"
1224,26480,6,"2018-11-08 03:15:17","2018-11-08 03:15:17"
1225,26480,7,"2018-11-08 03:15:17","2018-11-08 03:15:17"
1226,26480,9,"2018-11-08 03:15:17","2018-11-08 03:15:17"
1227,26480,10,"2018-11-08 03:15:17","2018-11-08 03:15:17"
1228,26480,11,"2018-11-08 03:15:17","2018-11-08 03:15:17"
1229,3,3,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1230,3,4,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1231,3,5,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1232,3,6,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1233,3,7,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1234,3,8,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1235,3,9,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1236,3,10,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1237,3,11,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1238,3,12,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1239,3,13,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1240,3,15,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1241,3,16,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1242,3,17,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1243,3,18,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1244,3,19,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1245,3,20,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1246,3,21,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1247,3,22,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1248,3,23,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1249,3,24,"2018-11-08 16:02:52","2018-11-08 16:02:52"
1250,15,16,"2018-11-08 16:03:46","2018-11-08 16:03:46"
1251,15,17,"2018-11-08 16:03:46","2018-11-08 16:03:46"
1252,15,18,"2018-11-08 16:03:46","2018-11-08 16:03:46"
1253,15,19,"2018-11-08 16:03:46","2018-11-08 16:03:46"
1254,15,20,"2018-11-08 16:03:46","2018-11-08 16:03:46"
1255,15,21,"2018-11-08 16:03:46","2018-11-08 16:03:46"
1256,15,22,"2018-11-08 16:03:46","2018-11-08 16:03:46"
1257,15,23,"2018-11-08 16:03:46","2018-11-08 16:03:46"
1258,15,24,"2018-11-08 16:03:46","2018-11-08 16:03:46"
1259,21107,2,"2018-11-12 04:09:05","2018-11-12 04:09:05"
1260,202,24,"2018-11-12 21:08:26","2018-11-12 21:08:26"
1261,27214,2,"2018-11-17 00:45:06","2018-11-17 00:45:06"
1262,27385,2,"2018-11-19 09:31:29","2018-11-19 09:31:29"
1263,27901,1,"2018-11-27 04:07:46","2018-11-27 04:07:46"
1264,27901,2,"2018-11-27 04:07:46","2018-11-27 04:07:46"
1265,27901,3,"2018-11-27 04:07:46","2018-11-27 04:07:46"
1266,27901,4,"2018-11-27 04:07:46","2018-11-27 04:07:46"
1267,27901,5,"2018-11-27 04:07:46","2018-11-27 04:07:46"
1268,27901,6,"2018-11-27 04:07:46","2018-11-27 04:07:46"
1269,27901,9,"2018-11-27 04:07:46","2018-11-27 04:07:46"
1270,27901,10,"2018-11-27 04:07:46","2018-11-27 04:07:46"
1271,27901,11,"2018-11-27 04:07:46","2018-11-27 04:07:46"
1272,27902,1,"2018-11-27 04:16:29","2018-11-27 04:16:29"
1273,27902,2,"2018-11-27 04:16:29","2018-11-27 04:16:29"
1274,27902,3,"2018-11-27 04:16:29","2018-11-27 04:16:29"
1275,27902,4,"2018-11-27 04:16:29","2018-11-27 04:16:29"
1276,27902,5,"2018-11-27 04:16:29","2018-11-27 04:16:29"
1277,27902,6,"2018-11-27 04:16:29","2018-11-27 04:16:29"
1278,27902,9,"2018-11-27 04:16:29","2018-11-27 04:16:29"
1279,27902,10,"2018-11-27 04:16:29","2018-11-27 04:16:29"
1280,27902,11,"2018-11-27 04:16:29","2018-11-27 04:16:29"
1281,23804,16,"2018-11-27 22:31:03","2018-11-27 22:31:03"
1282,23804,17,"2018-11-27 22:31:03","2018-11-27 22:31:03"
1283,23804,18,"2018-11-27 22:31:03","2018-11-27 22:31:03"
1284,23804,19,"2018-11-27 22:31:03","2018-11-27 22:31:03"
1285,23804,20,"2018-11-27 22:31:03","2018-11-27 22:31:03"
1286,23804,21,"2018-11-27 22:31:03","2018-11-27 22:31:03"
1287,23804,22,"2018-11-27 22:31:03","2018-11-27 22:31:03"
1288,23804,23,"2018-11-27 22:31:03","2018-11-27 22:31:03"
1289,23804,24,"2018-11-27 22:31:03","2018-11-27 22:31:03"
1290,28077,2,"2018-11-29 05:34:24","2018-11-29 05:34:24"
1291,29485,1,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1292,29485,2,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1293,29485,3,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1294,29485,4,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1295,29485,5,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1296,29485,6,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1297,29485,7,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1298,29485,8,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1299,29485,9,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1300,29485,10,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1301,29485,11,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1302,29485,12,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1303,29485,13,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1304,29485,15,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1305,29485,16,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1306,29485,17,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1307,29485,18,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1308,29485,19,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1309,29485,20,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1310,29485,21,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1311,29485,22,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1312,29485,23,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1313,29485,24,"2018-12-20 02:22:43","2018-12-20 02:22:43"
1314,29876,1,"2018-12-25 20:28:16","2018-12-25 20:28:16"
1315,138,10,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1316,138,11,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1317,138,12,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1318,138,13,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1319,138,15,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1320,138,16,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1321,138,17,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1322,138,18,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1323,138,19,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1324,138,20,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1325,138,21,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1326,138,22,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1327,138,23,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1328,138,24,"2018-12-31 15:44:00","2018-12-31 15:44:00"
1329,30498,1,"2019-01-03 07:57:10","2019-01-03 07:57:10"
1330,30564,1,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1331,30564,2,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1332,30564,3,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1333,30564,4,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1334,30564,5,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1335,30564,6,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1336,30564,7,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1337,30564,8,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1338,30564,9,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1339,30564,10,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1340,30564,11,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1341,30564,12,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1342,30564,13,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1343,30564,15,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1344,30564,16,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1345,30564,17,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1346,30564,18,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1347,30564,19,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1348,30564,20,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1349,30564,21,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1350,30564,22,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1351,30564,23,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1352,30564,24,"2019-01-04 05:19:41","2019-01-04 05:19:41"
1353,30785,10,"2019-01-08 03:41:02","2019-01-08 03:41:02"
1354,30984,2,"2019-01-12 02:40:11","2019-01-12 02:40:11"
1355,31252,1,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1356,31252,2,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1357,31252,3,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1358,31252,4,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1359,31252,5,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1360,31252,6,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1361,31252,7,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1362,31252,8,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1363,31252,9,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1364,31252,10,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1365,31252,11,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1366,31252,12,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1367,31252,13,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1368,31252,15,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1369,31252,16,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1370,31252,17,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1371,31252,18,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1372,31252,19,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1373,31252,20,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1374,31252,21,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1375,31252,22,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1376,31252,23,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1377,31252,24,"2019-01-17 02:15:48","2019-01-17 02:15:48"
1378,29876,2,"2019-01-23 03:20:53","2019-01-23 03:20:53"
1379,29876,3,"2019-01-23 03:20:53","2019-01-23 03:20:53"
1380,29876,4,"2019-01-23 03:20:53","2019-01-23 03:20:53"
1381,29876,5,"2019-01-23 03:20:53","2019-01-23 03:20:53"
1382,29876,6,"2019-01-23 03:20:53","2019-01-23 03:20:53"
1383,29876,7,"2019-01-23 03:20:53","2019-01-23 03:20:53"
1384,29876,8,"2019-01-23 03:20:53","2019-01-23 03:20:53"
1385,29876,9,"2019-01-23 03:20:53","2019-01-23 03:20:53"
1386,29876,10,"2019-01-23 03:20:53","2019-01-23 03:20:53"
1387,29876,11,"2019-01-23 03:20:53","2019-01-23 03:20:53"
1388,29876,12,"2019-01-23 03:20:53","2019-01-23 03:20:53"
1389,29876,13,"2019-01-23 03:20:53","2019-01-23 03:20:53"
